"id","train","target","tof","r","fitem","ford","m","f1","f3","f5","f6","f7","f8","f9","f10","f12","f14","f17","f19","f20","f21","f22","f23","f26","f27","f30","f31","f35","f36","f37","f38","f39","f40","f41","f44","f50","f99","m1","m3","m5","m6","m7","m8","m9","m10","m12","m14","m17","m19","m20","m21","m22","m23","m26","m27","m30","m31","m35","m36","m37","m38","m39","m40","m41","m44","m50","m99"
13655400,1,0,2.40383299110198,2.40383299110198,2,1,39.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13655620,1,0,2.40383299110198,0.49555099247091,11,5,193.55,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,75.95,0,19.85,0,0,0,0,0,0,24.95,34.85,21,0,0,0,0,0,16.95,0,0,0
13655884,0,0,2.39835728952772,2.39835728952772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13655906,0,0,2.40109514031485,1.36344969199179,12,6,94.95,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4.95,0,12.45,0,0,0,0,0,0,0,0,23.85,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,48.7
13656384,1,0,1.91375770020534,1.15811088295688,53,3,658.55,0,0,0,0,1,2,0,2,2,0,0,16,0,0,0,2,0,0,0,17,2,3,0,0,0,1,5,0,0,0,0,0,0,0,7.5,16.9,0,41.45,41.9,0,0,201.55,0,0,0,12.95,0,0,0,224.5,12.45,18.45,0,0,0,10.2,70.7,0,0,0
13657100,0,0,2.39288158795346,2.11635865845311,71,4,1057.84,0,0,0,0,0,1,0,0,1,8,0,5,11,0,0,2,1,8,0,14,10,4,0,0,0,0,1,0,0,5,0,0,0,0,0,9.98,0,0,49.95,115.85,0,68.87,138.7,0,0,38.9,9.95,122.73,0,205.26,159.4,100.65,0,0,0,0,12.95,0,0,24.65
13657542,0,0,2.38466803559206,1.1937029431896,24,4,237.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6,155.55
13658344,0,0,2.3791923340178,0.251882272416153,7,3,70.7,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.95,0,0,0,13.9,0,0,27.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13658417,0,0,1.98220396988364,0.251882272416153,7,4,69.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,11.95,0,0,0,0,0,0,0,36.8,12.95
13659448,1,0,2.1492128678987,2.1492128678987,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13659502,1,0,2.36550308008214,0.20807665982204,86,9,957.78,4,1,1,0,0,3,0,0,1,1,0,11,3,0,0,0,0,0,0,0,33,1,0,0,0,1,8,1,2,15,29.35,10,4.95,0,0,33.75,0,0,29.95,9.8,0,220.49,29.85,0,0,0,0,0,0,0,291.05,9.95,0,0,0,3.5,52.4,29.9,28.3,174.54
13659839,0,0,2.362765229295,1.46201232032854,7,4,93.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,0,0,0,0,43.65,0,0,0,0,0,0,0,0,0
13660241,0,0,2.35455167693361,0.845995893223819,28,13,217,0,0,0,0,0,0,0,0,1,13,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12.99,125.47,0,0,24.95,0,0,0,0,0,0,4.99,0,0,3.95,0,0,0,0,0,0,44.65
13663119,0,0,2.33812457221081,1.59342915811088,13,6,147.64,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,5.5,0,0,0,0,0,44.85,19.9,0,0,0,0,4.95,0,0,0,21.73,0,0,0,9.95,0,0,0,40.75
13663186,1,0,2.33812457221081,1.41820670773443,6,3,38.85,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0
13664751,1,0,2.31895961670089,2.31895961670089,1,1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13665049,0,0,1.94387405886379,0.960985626283368,6,2,43.75,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,14.9,0,13.9,0,0,0,0,0,0,5,0
13666355,1,0,1.37987679671458,1.37987679671458,2,1,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0
13667980,1,0,2.29705681040383,1.64544832306639,3,2,92.75,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13668218,0,0,2.28884325804244,2.28884325804244,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13669141,0,0,2.2861054072553,0.82135523613963,25,7,135.5,0,0,0,0,1,0,0,1,0,0,0,4,2,0,1,1,1,0,0,0,9,0,1,0,0,1,0,3,0,0,0,0,0,0,3.95,0,0,7.95,0,0,0,16.85,16.9,0,4.95,3.95,5,0,0,0,44.55,0,2.5,0,0,3.95,0,24.95,0,0
13669532,0,0,2.2861054072553,0.670773442847365,5,2,31.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9.9,0,0,0,6.45,0,0,0
13669672,1,0,2.28336755646817,1.57973990417522,3,2,45.85,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13670107,1,15.85,2.28062970568104,1.51129363449692,8,6,176.64,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,136.74
13671251,0,0,2.26694045174538,2.01232032854209,6,3,123.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.38,0
13671790,1,0,1.69199178644764,1.69199178644764,1,1,16.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13672495,0,0,2.26420260095825,1.84531143052704,5,2,23.4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.95,0,0,0,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13672711,0,24.95,2.26146475017112,0.197125256673511,10,4,226.4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,22.65,0,0,0,0,0,0,0,0,149,0,0,0,10,0,0,0,0,4.95,39.8,0
13673211,1,0,2.26146475017112,1.54962354551677,8,2,35.35,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,7.95,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7.95,0,11.95,0,0,0,0,0,0,0,0
13673432,0,0,2.26146475017112,0.440793976728268,17,6,224.49,1,0,0,0,0,1,0,0,0,2,0,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.95,0,0,0,0,15.9,0,0,0,11.5,0,144.3,7.95,0,0,0,0,0,0,0,0,12.5,8.9,0,0,0,0,0,15.5,4.99
13673904,0,0,2.25872689938398,2.01779603011636,13,2,80.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9.95,3.95,35.8,0,5.95,0,5.9,6.95,1.95,0,5
13673947,1,0,2.25872689938398,0.427104722792608,23,4,467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
13674153,0,0,2.25872689938398,1.37713894592745,13,6,89.78,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51.03,0,4,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95
13674277,0,0,2.25872689938398,2.25872689938398,5,1,29.3,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.95,0,0,0,0,9.9,0,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13674340,1,0,2.25872689938398,2.25872689938398,11,1,99.94,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9.95,0,12.94,9.95,0,5.95,0,0,0,0,19.9,9,0,19.8,0,0,0,0,5.5,0,6.95
13674455,0,0,2.25872689938398,1.80424366872005,8,2,70.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,0,0,0,0,0,0,11.25,0,0
13674609,0,0,2.25872689938398,0.0191649555099247,26,7,551.58,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,99,214.85,0,0,0,0,0,0,0,29.9,0,0,0,0,0,0,0,0,207.83
13674749,1,0,2.25872689938398,1.49760438056126,8,3,39.87,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13674960,1,0,2.25872689938398,2.05338809034908,8,2,46.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,33.45
13675150,1,0,2.25872689938398,0.438056125941136,6,3,26.85,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.9,0,12.95,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
13675257,0,0,2.25872689938398,0.0711841204654346,19,13,154.45,2,0,7,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,11.95,0,40.65,0,0,0,0,0,0,57.05,0,0,9.95,0,0,0,0,0,0,0,25.95,0,0,0,0,0,0,4.95,0,3.95
13675389,1,0,2.25872689938398,2.25872689938398,2,1,9.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13676555,0,0,2.25872689938398,0.446269678302533,12,4,152.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.95,0,19.9,0,0,9.95,67.8,0,0,7.5
13676695,1,0,2.25872689938398,0.257357973990418,10,4,99.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.15,0,0,0,0,0,0,0,9.95,9.95
13676709,1,0,2.25872689938398,0.172484599589322,4,3,64.65,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,0
13676970,0,0,2.25051334702259,2.25051334702259,2,1,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,0,0
13677063,1,0,2.25051334702259,0.188911704312115,13,3,105.75,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,42.75,0
13677101,1,0,2.25051334702259,2.25051334702259,4,1,31.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13677888,0,0,1.4072553045859,0.563997262149213,9,2,55.59,1,1,0,0,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,3.99,0,0,0,9.9,0,0,0,14.95,0,16.85,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13677896,0,0,2.25051334702259,1.74674880219028,11,4,525.45,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,25.8,0,0,0,0,0,49.95,422.85,0,0,0,0,0,0,0,0,0,0,6.95,0,0,0,0,0,0,19.9
13678515,0,0,2.25051334702259,2.25051334702259,3,1,30.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,0,0,0,0
13678760,0,0,2.25051334702259,0.446269678302533,17,7,274.4,1,0,0,0,0,1,1,0,1,5,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,9.95,0,0,0,0,19.95,17.9,0,19.8,43.25,0,78,0,12.95,0,9.9,0,4.95,24.95,0,0,0,0,0,0,0,0,0,24.9,7.9
13678779,0,0,2.25051334702259,2.25051334702259,3,1,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,0
13678841,0,0,2.25051334702259,1.85626283367556,12,4,110.99,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,15.45,0,0,0,0,0,0,0,0,11.94,27.75,0,0,0,0,0,24.95,0,0,0,0,0,0,0,7.95,0,7.95,15
13679007,1,0,2.25051334702259,0.054757015742642,10,4,124.68,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.95,0,7.95,0,0,0,106.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13679244,1,0,2.25051334702259,0.522929500342231,6,3,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85,0,10,0,0,0,29.95,0,0,0
13679317,0,0,2.25051334702259,1.1937029431896,9,5,117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4,0,19.8,0,0,0,5.9,25,0,0,0
13679678,1,0,2.24777549623546,2.24777549623546,6,1,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5
13680269,1,0,2.24777549623546,0.695414099931554,11,2,52.75,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,8.95,0,2.5,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,5,0,0,0,0
13680773,1,0,2.24777549623546,1.3305954825462,5,2,38.85,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13680854,0,0,2.24777549623546,0.101300479123888,12,2,73.45,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,1,4.9,0,0,0,0,0,0,10,0,0,0,7.95,0,0,0,0,0,0,0,0,0,19.8,30.8,0,0,0,0,0,0,0
13680994,1,0,2.24777549623546,0.142368240930869,10,5,75.1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,12,2.5,0,19.8,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0,2.5,0,0,0
13681109,0,0,2.24777549623546,1.17453798767967,5,2,38.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95,0,8.9
13681176,0,0,2.24777549623546,0.114989733059548,14,8,59.48,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,3.99,0,0,0,0,4.95,0,0,0,23.69,0,0,0,0,0,0,0,0,0,0,3.95,8.4,10,0,0,4.5,0,0,0,0
13681338,0,0,2.24777549623546,2.24777549623546,4,1,22.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,12.85,0,0,0,0,0,0,0,0
13681397,1,0,2.24777549623546,0.0574948665297741,13,4,129.65,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49.6,0,0,37.8,9.9,0,0,0,0,0,0,15.9,7,2.5,0,0,0,0,6.95,0,0,0
13681656,0,0,2.24777549623546,2.24777549623546,4,1,40.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,27.45
13681958,1,0,2.24777549623546,2.24777549623546,4,1,84.9,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13681966,1,0,2.24777549623546,0.594113620807666,8,4,62.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,26.84
13682180,0,0,2.24777549623546,0.783025325119781,10,5,64.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,3,0,0,9.9,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,14.85,0,0,0,0,22.75,0,0
13682253,0,19.75,2.24777549623546,2.24777549623546,5,1,38.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.95,0,0,0,9.95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10.9
13682270,0,0,2.24777549623546,2.24777549623546,2,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0
13682300,1,43.79,2.24777549623546,0.498288843258042,60,14,427.41,0,0,0,0,0,0,0,0,0,35,0,1,7,0,0,0,1,0,0,5,2,0,3,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,254.52,0,7.95,62.19,0,0,0,2.95,0,0,40.75,10.9,0,11.85,0,0,11.85,0,24.45,0,0
13682482,0,0,1.97672826830938,0.142368240930869,55,8,551.15,0,1,1,0,0,4,1,1,1,4,0,8,6,1,0,2,1,1,0,1,4,3,2,0,0,3,4,2,0,4,0,9.95,5,0,0,28.8,8.95,3.95,78,20.85,0,62.65,68.7,7.95,0,18.9,5,7.95,0,9.95,25.9,14.4,6.45,0,0,15.9,29.4,31.9,0,90.6
13682520,1,32.85,2.24777549623546,0.862422997946612,30,8,322.78,0,0,0,0,0,0,0,0,0,5,0,1,4,0,1,0,0,9,0,1,5,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,71.39,0,7.95,49.85,0,5.95,0,0,116.15,0,9.95,29.8,0,0,0,0,7.95,0,0,0,23.79
13682679,0,0,2.24777549623546,0.0739219712525667,26,6,177.55,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,13,0,5,0,0,0,0,0,0,2,7.95,0,0,0,0,9.95,0,0,0,5.95,0,0,7.95,0,18.9,9.9,0,0,0,0,78.75,0,30.25,0,0,0,0,0,0,7.95
13682792,0,0,2.24777549623546,0.695414099931554,12,3,113.75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,6,0,0,0,0,0,22.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85,0,3.95,0,0,0,0,0,0,69.1
13682903,0,0,2.24777549623546,0.695414099931554,49,7,362.83,0,0,2,0,2,13,1,0,1,1,0,2,1,0,0,0,0,0,0,1,12,2,3,0,0,0,0,1,3,4,0,0,8.45,0,18,121.5,3.95,0,3.95,5,0,15.89,4.95,0,0,0,0,0,0,2.95,93.95,15.9,8.85,0,0,0,0,0,33.84,25.65
13682989,1,0,2.24777549623546,2.16563997262149,3,2,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0
13683225,0,0,2.24777549623546,0.418891170431211,22,5,257.2,2,0,0,0,0,2,0,0,1,6,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,1,2,1,20,0,0,0,0,19.8,0,0,3.95,40.85,0,0,7.95,0,0,0,5,4.95,0,33.8,0,0,0,0,0,0,0,0,110,10.9
13683241,0,0,2.24777549623546,0.134154688569473,27,7,239.11,0,0,0,0,0,2,0,0,0,4,0,3,3,0,0,0,0,0,0,0,7,3,0,0,0,1,1,1,1,1,0,0,0,0,0,17.9,0,0,0,11.89,0,17.49,77.5,0,0,0,0,0,0,0,45.68,14.4,0,0,0,4.5,19.9,0,19.9,9.95
13683616,0,0,2.24503764544832,0.947296372347707,4,2,32.85,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13683799,0,0,2.24503764544832,0.114989733059548,8,2,52.29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,4.95,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,20.5,0,6.95,0,0,0,9.95,0,0,4.95
13683888,0,0,2.24503764544832,0.848733744010951,6,2,61.1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13684043,0,0,2.24503764544832,0.344969199178645,23,6,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,42.15,0,26.7,0,0,0,0,0,0,31.7
13684337,0,0,2.24503764544832,0.0219028062970568,29,13,398.4,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,120.55,264.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95
